Edge Density,Fractal Dimension,GLCM Contrast,LBP Uniformity,Label
-0.30844356248202587,-0.24677332391985987,-0.2739094683984244,-0.4526279944701506,0
1.224297427521687,-0.24920296606607026,2.3210621940170415,-0.7464367503635063,0
-0.33752613900993994,-0.24920296606607026,-0.3568454426902306,-0.503906646478992,0
-0.34191170589894465,-0.22490654460396634,-0.3277894584490869,-0.5444509403627064,0
-0.34191170589894465,-0.24920296606607026,-0.33779515876190314,-0.02973565382960683,0
-0.3202150779363204,-0.2151879760191248,-0.35735098554857186,-0.5306108473196722,0
-0.3411079898844763,-0.2516326082122807,-0.37276364432489056,-0.4832095712075042,0
-0.2950584025341876,-0.24920296606607026,-0.014926781607443715,-0.7067343157618327,0
-0.31018189254161743,-0.24920296606607026,-0.23337949044213852,0.3057387089428457,0
-0.30980138845072347,2.3820994782797844,-0.2634927367324283,-0.4948856049427609,0
2.8210953267647305,-0.24920296606607026,1.3090369489763782,-0.86904293513995,0
4.660465587620658,-0.24434368177364948,3.0708361034595537,-0.7416167882497787,0
-0.26712128561978915,-0.24920296606607026,-0.11304803842694441,-0.3331573616358928,0
1.4497897311510939,-0.2419140396274391,0.511995751794328,-0.7484296249861853,0
3.2922641630662977,-0.24920296606607026,1.6586385549781562,-0.815744218713201,0
-0.34191170589894465,-0.24920296606607026,-0.3780505337133358,0.06756140316292167,0
0.016221301067854906,-0.24920296606607026,-0.033041303853704455,-0.6871420348820626,0
1.4910900607557984,-0.24920296606607026,0.6258903415771755,-0.8229025691407885,0
-0.33859848498615397,-0.10342443729344675,-0.36806132594060487,-0.6837124054768006,0
-0.32732367025461917,-0.052401952223028514,-0.36053231577973915,-0.6536144030597659,0
-0.34191170589894465,-0.24920296606607026,-0.37558749482571746,-0.22273654354098604,0
-0.33409015566312167,-0.0888465844161844,-0.34037659876361154,-0.26705223885327917,0
-0.34191170589894465,-0.24920296606607026,-0.3763802227094218,0.4406299769293373,0
-0.34191170589894465,-0.24920296606607026,-0.3664419572415124,-0.5918794106311221,0
-0.06074264654209203,-0.24920296606607026,-0.12311299100395207,-0.6908312526141452,0
-0.34191170589894465,-0.24920296606607026,-0.38421397485412623,2.041344133594822,0
-0.233627075810681,0.12496192445033011,-0.0843647230578053,-0.7036515877425616,0
-0.34191170589894465,-0.24920296606607026,-0.3441043412773966,-0.6103811811265413,0
-0.34191170589894465,-0.22733618675017675,-0.3683002516686178,-0.7158288676914214,0
-0.33186526683962236,-0.24920296606607026,-0.32137155819499125,-0.33317137697566734,0
-0.3307872182339567,-0.2516326082122807,-0.36117574707737743,-0.15392732454392316,0
-0.32749732227794087,-0.24920296606607026,-0.35274515394727646,-0.7210945839587688,0
-0.320846915564191,-0.24677332391985987,-0.32202791980072215,-0.7021617127175285,0
0.8133160671226566,-0.24920296606607026,0.4886775578457717,-0.8358246988176927,0
-0.2226355930576524,-0.24920296606607026,0.06896531830361405,-0.7386376284010476,0
-0.3268672726549213,-0.24920296606607026,-0.34789082222599876,-0.6449662568580333,0
4.225823898197687,1.3495015661403675,2.7784928794412562,-0.8328909261652172,0
-0.03272685536263607,2.114838842196641,-0.08729898609928799,-0.7020095337475204,0
-0.34191170589894465,-0.24920296606607026,-0.35393291908607594,-0.4482300520927923,0
2.821336628910029,-0.24920296606607026,1.3259869565400977,-0.8697524986327789,0
-0.27630216643395444,-0.24920296606607026,-0.17057080307238714,-0.792724465809781,0
-0.3346843269065527,-0.2516326082122807,-0.34901214029132954,-0.29483151981858263,0
-0.31530446635338666,-0.24920296606607026,-0.26514770287700784,-0.23100313735469774,0
-0.339331429280554,-0.18360262811838968,-0.3531591989509372,-0.797613824850553,0
-0.2810569442445997,-0.24920296606607026,-0.34065168875468294,-0.637635994774546,0
0.08556119375927367,1.9350453233770721,-0.023519574542227254,-0.7870072305793383,0
-0.31306397236269895,0.1832733359593795,-0.24991594811780393,-0.7037206719018153,0
-0.3400114493391103,-0.24920296606607026,-0.3727078999027614,-0.42104277225768383,0
-0.34191170589894465,-0.24920296606607026,-0.37542154112901027,-0.11183098429560266,0
-0.3332592837887274,-0.2516326082122807,-0.35975312241927615,-0.018298716785311524,0
-0.34191170589894465,-0.24920296606607026,-0.37041310927909366,-0.5711836596163212,0
-0.28055460541018884,-0.2516326082122807,-0.3600275362210511,0.2951456419283697,0
-0.3030683851486012,-0.24920296606607026,-0.3491535443892027,-0.532006811620882,0
-0.28553473255781836,-0.24920296606607026,-0.33430525201445166,-0.6569674183835097,0
-0.34191170589894465,-0.24920296606607026,-0.35546040586366334,0.2997260769594896,0
-0.34191170589894465,-0.2516326082122807,-0.35605845566082966,-0.31065216485612596,0
-0.26235711833268605,-0.24920296606607026,-0.20761334550929494,-0.38411780816831675,0
-0.2893184312813231,-0.24920296606607026,-0.11645913509426839,-0.5457143472107387,0
5.403484362869293,-0.02081660432229342,8.658068741865527,-0.8607744888723201,0
-0.30067667448107716,-0.24920296606607026,-0.21582450134338463,0.1943787550967824,0
4.147263907182141,5.654827449225182,2.5033472155111958,-0.6684773648432372,0
-0.3192356523585395,-0.24920296606607026,-0.22283833000555528,-0.47966900911645505,0
0.9673079146533061,0.23672546317600815,0.5568356904889417,-0.8718432360432956,0
-0.11705688630967331,-0.24920296606607026,-0.27731846459887943,-0.7610504937109731,0
-0.2611929446730806,-0.24920296606607026,-0.15303176704705748,-0.8128900861212848,0
-0.2209747528065696,-0.24920296606607026,-0.24765592479761084,-0.6114091867153487,0
-0.3040613983306202,-0.24920296606607026,-0.2491824625839253,-0.07645454077825438,0
-0.34191170589894465,-0.24920296606607026,-0.3744650508366719,-0.25188185996999024,0
0.8785627790283554,7.25353198143162,0.47083005795435867,-0.8474611898767614,0
-0.34191170589894465,-0.24920296606607026,-0.36332136229332385,-0.4811463661527279,0
1.0525452733756293,-0.24920296606607026,0.6054923237600538,-0.8676340898896284,0
0.028090439794793132,-0.24920296606607026,-0.027795638149438594,-0.6878520153294891,0
-0.34191170589894465,-0.24920296606607026,-0.36942457874571794,-0.6835885608152615,0
3.236830392905759,-0.2346251131888079,2.773756913399973,-0.8531319602002715,0
0.27192297648950536,-0.20303976528807283,0.20041420667412105,-0.7832461415876355,0
-0.28553473255781836,-0.2516326082122807,-0.31776178265820415,-0.29280157214351565,0
-0.31327283927217886,-0.24920296606607026,-0.3604103821322004,-0.15741279274399828,0
2.6762047868811405,-0.24677332391985987,1.147574066696683,-0.8325868201094954,0
1.1485545268070825,-0.24920296606607026,3.957973980483307,-0.8090059468827375,0
-0.23624671615879436,-0.24920296606607026,-0.17671536389126843,-0.5609089960600311,0
2.2474284601294126,8.133062438359783,0.8952523611384424,-0.8637995433286577,0
-0.1667887189947374,-0.24920296606607026,-0.03146671035423867,-0.8616804486331361,0
-0.34191170589894465,-0.24920296606607026,-0.3783658209848172,-0.3304198965445926,0
-0.3278911021591118,-0.2151879760191248,-0.34626660200817494,-0.7256403579493669,0
-0.33862149346471504,-0.24920296606607026,-0.3720672186618582,-0.33875052063519623,0
3.0780872705644264,-0.05969087866165969,1.2407811103308746,-0.8389286538001601,0
4.958015435014524,11.187122616146246,4.52448615644722,-0.859838958300405,0
-0.20845949794035673,-0.24920296606607026,-0.3129375734066441,-0.7294752141027597,0
-0.34191170589894465,-0.24920296606607026,-0.3751740299653698,-0.5381670545012187,0
-0.34191170589894465,-0.2516326082122807,-0.3628123367987851,-0.3618264980887084,0
-0.34191170589894465,-0.24920296606607026,-0.3693959436637973,-0.5869172955965869,0
-0.3060913190191568,-0.24920296606607026,-0.1881562572631993,-0.6154202183820471,0
-0.34191170589894465,-0.24920296606607026,-0.3538617321610295,-0.5926078965538135,0
-0.3188909250041837,-0.0013794671526102824,-0.27972277604329804,-0.5100681205828695,0
-0.19363982886802428,-0.24677332391985987,-0.060736460841595355,-0.5199137535398412,0
0.7491608677899563,-0.24920296606607026,0.24447050761469727,-0.8429952405147157,0
-0.3175057347948018,-0.24920296606607026,-0.24651030291455248,-0.46472567345322136,0
-0.3198569802993839,-0.2516326082122807,-0.3226405339937282,-0.41466047713438725,0
-0.34191170589894465,-0.24920296606607026,-0.26265079810527303,-0.7336339840219087,0
-0.2927019256763307,0.35334828619410696,-0.34889328979400275,-0.24504499700186402,0
-0.34191170589894465,2.0249420827868567,-0.372459780125207,-0.634407755972592,0
0.19927503062762136,-0.24920296606607026,0.2585689746502714,-0.6219246128947172,0
-0.34191170589894465,-0.2419140396274391,-0.34511605878497253,-0.43514736938446763,0
-0.27547246039649564,-0.24920296606607026,-0.19972477816545356,-0.373630929473041,0
-0.34191170589894465,-0.2516326082122807,-0.3733832407505579,0.028855988850002803,0
1.891220757934065,5.51633784689119,0.64395239819129,-0.8420114953897526,0
-0.008006235809207613,-0.24920296606607026,-0.03169001418501864,-0.6861596118298392,0
-0.31654206789543776,-0.24920296606607026,-0.1926302010165726,-0.14535996481384206,0
-0.284078510931966,-0.24920296606607026,0.05950997030948146,-0.669349449983614,0
1.7280026816219591,2.083253494295906,0.43682384344662445,-0.755318430588854,0
-0.34191170589894465,-0.24434368177364948,-0.36996933800404314,-0.676604541605402,0
-0.31279703900035755,-0.24920296606607026,-0.22898129704407,-0.29833633025669254,0
-0.34191170589894465,-0.24920296606607026,-0.3725114299482191,0.020373366240899315,0
-0.27573345259780463,-0.24920296606607026,0.009719525947735775,-0.7804314567237182,0
-0.34118322777934246,-0.24920296606607026,-0.36156316691352874,-0.6453216646129816,0
-0.34191170589894465,-0.24920296606607026,-0.38221067452361857,1.051928472521092,0
-0.28587844668597806,-0.2516326082122807,-0.3075718278898686,-0.4640483703679882,0
0.04444508786032081,-0.22976582889638714,0.11678623148433433,-0.6554766425833451,0
-0.34191170589894465,-0.22976582889638714,-0.3720830721036887,-0.6452752151874513,0
-0.29668164017052195,-0.24920296606607026,-0.11210546282134214,-0.7009768637098385,0
-0.2791081000119326,-0.24920296606607026,-0.016109005505156482,-0.7087687407408939,0
4.1082167970232275,-0.24920296606607026,2.0905918693253227,-0.7714414791610522,0
-0.34085855894066447,-0.2516326082122807,-0.37244623233279833,-0.5373498702832752,0
-0.3262264817076477,-0.2516326082122807,-0.29925010476042146,-0.7988768434103533,0
-0.3335854614279902,-0.1520172802176546,-0.34852124777012805,-0.407450478379539,0
-0.25592576724522875,0.19299190454422108,-0.2967231219761094,-0.6841919725628369,0
0.08865448991897092,-0.24920296606607026,0.34570640487777216,-0.5819344615618112,0
1.9142815538598041,-0.24920296606607026,0.8125738129999042,-0.8299505563869696,0
-0.29797145821889537,-0.24920296606607026,-0.10578832016402295,1.0497225684160212,0
-0.25150081449737466,-0.2516326082122807,-0.2771034312207951,-0.4602989268942794,0
-0.2746243529276378,-0.22004726031154556,-0.32858406032114473,-0.6979947542189362,0
0.3874369595676601,-0.2516326082122807,0.048604877532981976,-0.7884549637706573,0
0.15549832679111414,1.9690603134240174,-0.02485888396701268,-0.7709231796059745,0
-0.30727908239153956,-0.24920296606607026,-0.33538512083459304,-0.7482930255260933,0
-0.32892930666740344,-0.24920296606607026,-0.3492623338728374,-0.7379763808638522,0
0.1236261064728285,-0.24920296606607026,0.4255254118901685,-0.8194552454554522,0
-0.30639012740611177,-0.24920296606607026,-0.20741696974405396,-0.40638423323189543,0
-0.27805078588269705,-0.24920296606607026,-0.17459098028090386,-0.5435005017502343,0
-0.254903112748207,-0.2516326082122807,-0.3184614884218033,-0.3273498984891218,0
-0.317753049929259,-0.24920296606607026,-0.2531850916147641,-0.7310517797461633,0
-0.3055074571351293,-0.2346251131888079,-0.26764323582805793,-0.7839696016083553,0
-0.32442241483592105,-0.2516326082122807,-0.3525654454763077,-0.4012715985064873,0
-0.34191170589894465,-0.24920296606607026,-0.36830646658433863,-0.5288896481523129,0
-0.34191170589894465,-0.2516326082122807,-0.3797232901865819,-0.382081462850884,0
-0.18323295648679994,-0.24920296606607026,-0.27444116657869466,-0.7194014516056435,0
0.2619840952836698,3.7645658594734974,-0.01580306152622643,-0.6510178623482377,0
-0.22467481300732647,-0.24920296606607026,0.11353949798765817,-0.6043610931427699,0
-0.3028070004387005,-0.24920296606607026,-0.12328121266528862,-0.3419236191843126,0
-0.34191170589894465,-0.24920296606607026,-0.3534680768434964,-0.5793840882230643,0
-0.34191170589894465,-0.24920296606607026,-0.36858479867768357,-0.05609180305839568,0
-0.1256082163452355,-0.23219547104259752,-0.2756554974651108,-0.740787540836312,0
-0.33578307777117006,-0.24920296606607026,-0.3650752763734125,-0.6644347862995875,0
-0.2824094992651337,1.4952800949129912,-0.177911876563548,-0.652036355483961,0
-0.3258078839750516,-0.24920296606607026,-0.34238375222664547,-0.6866880780857011,0
-0.2266350170172971,-0.2516326082122807,-0.24778498281382857,-0.5581214642228262,0
-0.2871525846382598,-0.24920296606607026,-0.3447296584731206,-0.4827697311067381,0
0.4578316697484378,3.208177807991318,0.2505220164859612,-0.7703889056091703,0
-0.2901118958442434,-0.24920296606607026,-0.33468531807701185,-0.6914569276005573,0
-0.3389882677177625,-0.2516326082122807,-0.36626594374527816,-0.5981513971199806,0
-0.34191170589894465,-0.24920296606607026,-0.37038988314584237,0.2169343619106009,0
-0.2610687691725299,-0.24920296606607026,-0.3344921294132886,-0.6396005382015302,0
-0.34191170589894465,-0.24920296606607026,-0.37546672548071663,-0.37835528145932806,0
-0.29126117925026407,-0.2516326082122807,-0.24219013959994656,-0.5532218471877014,0
-0.31741016146779044,-0.13743942734039225,-0.3545339817405367,-0.02135649948405917,0
-0.299416232597473,-0.2516326082122807,-0.350709037017169,-0.5580263999036885,0
-0.010028794921912264,-0.24920296606607026,-0.03371285941492825,-0.6873163466665413,0
-0.2533156703194635,-0.24920296606607026,-0.2752295496401608,-0.5752774045905874,0
-0.33561520020988117,-0.02081660432229342,-0.3304498624708858,-0.7850584378383417,0
-0.2940925809329596,-0.24920296606607026,-0.17309862595635614,-0.7168124924370294,0
-0.29515198095130457,-0.24920296606607026,-0.33063779341510435,-0.3118159087826637,0
0.00858005958160259,-0.24920296606607026,-0.03358234538134722,-0.6856923524364861,0
-0.3406283424438108,-0.24920296606607026,-0.37416209337147005,-0.4437037067458618,0
-0.34191170589894465,-0.2516326082122807,-0.3795506296388023,0.43505455757236905,0
-0.31213668724457805,-0.24920296606607026,-0.28843386332883714,0.4559159830906692,0
-0.34191170589894465,-0.24920296606607026,-0.3677207750602136,-0.14774017951799046,0
-0.3182648858608202,-0.24920296606607026,-0.28746038524642764,-0.500141204421908,0
3.505598481609371,-0.24920296606607026,3.798551391892805,-0.8213634894785642,0
2.803775748100829,0.07393943937991188,1.2839822163598866,-0.8052411191293589,0
-0.34191170589894465,-0.24920296606607026,-0.1611134161093264,-0.7459867973235947,0
2.294466885874271,-0.24920296606607026,0.9970817821264261,-0.8309703668809297,0
-0.2783728198848882,-0.24920296606607026,0.0685807920185721,-0.57960512696409,0
-0.28543700880031786,-0.24920296606607026,0.03317812668509658,-0.5794389971804098,0
-0.32324779830314915,0.7445206717339801,-0.3084423506225078,-0.6258949721265106,0
-0.3338647010792382,-0.24920296606607026,-0.3704865354887717,0.4414239164844233,0
5.503016686810003,-0.14229871163281302,7.970383549799143,-0.8502268257773772,0
-0.2671429288102991,-0.24920296606607026,-0.11074596414198459,-0.6419500103675868,0
-0.3367605239345847,-0.22976582889638714,-0.36836932913294934,-0.5780094420807206,0
5.150464148802664,-0.11071336373207792,5.453942087474193,-0.8073034514963463,0
-0.2840996823273169,-0.24920296606607026,-0.3630756640689427,0.691289140247977,0
-0.34191170589894465,-0.24920296606607026,-0.3618911874464446,-0.6993862817409912,0
-0.2323905828881159,-0.013527677883662242,-0.18590055031516375,-0.7002441176481147,0
-0.33680069629237436,-0.003809109298820674,-0.36226936380701275,-0.6824990749467801,0
0.5044712803090665,-0.24677332391985987,0.37182193537775954,-0.5901961805941001,0
-0.34191170589894465,-0.23219547104259752,-0.22528531686147818,-0.6827840384477551,0
-0.34191170589894465,-0.24920296606607026,-0.3741865300028398,0.4717970330229787,0
-0.25760250485698755,-0.24920296606607026,-0.1996051553508414,-0.5749887643524352,0
-0.3212931716036483,-0.24920296606607026,-0.24808796142425962,-0.3395879927992318,0
-0.3229527195646424,-0.2516326082122807,-0.33991289295372135,-0.6953277931237372,0
-0.34191170589894465,-0.2516326082122807,-0.3770632879733283,-0.21976060290946264,0
-0.34191170589894465,-0.24920296606607026,-0.339934576077494,-0.49609784465649964,0
-0.3407198692392767,-0.24920296606607026,-0.3685980497978381,-0.7389920461097627,0
-0.34003427838849004,-0.24920296606607026,-0.3708092302259406,-0.6360515472850239,0
-0.32517813497514203,-0.24920296606607026,-0.34561142353450575,-0.7040103978686963,0
-0.0046781815624998965,-0.24920296606607026,-0.03261966046437311,-0.6870889887832431,0
1.5301370142441335,3.8690404717605444,0.44608153349419055,-0.8327928460090195,0
-0.297014905599178,-0.24920296606607026,0.0003523245369170523,-0.25046676720712513,0
-0.3171452563687994,-0.24920296606607026,-0.19400585769209017,-0.8306469383671362,0
-0.34191170589894465,-0.24920296606607026,-0.38016496261155147,0.6246717510829012,0
-0.19885683962077638,-0.24920296606607026,0.378720108505664,-0.08928789208023892,0
-0.14102277888204534,-0.24920296606607026,-0.0890279478030054,1.1141414156442995,0
-0.26289686943769913,-0.2516326082122807,-0.23340192640010762,-0.6815305586678592,0
-0.24719285247126185,-0.24920296606607026,0.31549359562543483,-0.7415822119970121,0
-0.291728103878937,-0.2516326082122807,-0.32190421181763607,-0.337877227830716,0
-0.34191170589894465,-0.2516326082122807,-0.37296474227627957,-0.21408084435230643,0
-0.1500355931827664,-0.24920296606607026,-0.16665623856725714,-0.7703989568777565,0
-0.3133502226013104,-0.24920296606607026,-0.32680962605674024,-0.8106666052844259,0
-0.2733704208015993,-0.24920296606607026,-0.2080307860698023,-0.1740500277445248,0
-0.34191170589894465,-0.24920296606607026,-0.3226127662152111,-0.678132290592429,0
-0.34191170589894465,-0.24920296606607026,-0.3511448026276077,-0.6372437072594349,0
-0.33780997564037973,-0.24920296606607026,-0.35851323454323597,-0.6536228096300425,0
0.3159492519850949,-0.24920296606607026,2.2791305155801647,-0.7603457981673968,0
-0.34191170589894465,-0.24920296606607026,-0.360272117998611,-0.42537603510778776,0
-0.34191170589894465,-0.2516326082122807,-0.38147935118240717,0.6367621499815324,0
-0.3192691902864811,-0.2516326082122807,-0.324700453157517,-0.6680886774090388,0
-0.34191170589894465,-0.24920296606607026,-0.3693140786711224,-0.4989193685945647,0
-0.3116516456188953,-0.24920296606607026,-0.23608958336163224,-0.5520419739344563,0
-0.34191170589894465,-0.22976582889638714,-0.36380312070924736,-0.5590573065953255,0
-0.3350833016208766,-0.24920296606607026,-0.33677564880402727,-0.18660072080077883,0
0.25237289016777364,-0.24920296606607026,0.38753579809015587,-0.6406132643213944,0
-0.33249402534007805,-0.24920296606607026,-0.35981305809910125,-0.6804322341255269,0
-0.25166965571885985,0.7882542303657671,-0.26193130858073577,-0.7455299726641719,0
-0.34191170589894465,-0.2516326082122807,-0.3779739358443006,-0.3279100031422199,0
-0.2984361988232747,-0.24920296606607026,-0.09417436126645497,-0.6741730770210586,0
-0.34191170589894465,-0.24920296606607026,-0.3619042012254286,0.13184866704002546,0
-0.3005688598886701,0.5720160793530422,-0.2788832378036075,-0.7731715961038503,0
-0.2155468621639254,-0.018386962176083026,-0.0738213306809067,-0.8278216994496479,0
-0.34191170589894465,-0.2516326082122807,-0.3701197287738859,0.028698611019359874,0
-0.3342440646301433,-0.24920296606607026,-0.3493431718677647,-0.7404855917575738,0
-0.34191170589894465,-0.24677332391985987,-0.3674104120014754,-0.746302198297922,0
-0.34191170589894465,-0.2394843974812287,-0.3544535807714146,-0.6252561799749857,0
-0.2589704024599635,-0.24920296606607026,-0.3209762210973447,-0.7041778122652681,0
-0.34191170589894465,-0.2516326082122807,-0.3634570746506679,-0.34370358101048404,0
-0.3070024488580585,1.6750736137325601,-0.2573404018410669,-0.6790754311756161,0
-0.11365139365199882,-0.24920296606607026,-0.14933341708913545,0.34358883427762205,0
-0.2255994203798365,-0.2516326082122807,-0.178517327925062,-0.24089752987695237,0
0.06975196243647526,0.5428603735985176,0.1568976670330048,-0.6131554373738084,0
-0.182618127278488,-0.24677332391985987,0.0920573659528206,-0.5932282112420004,0
-0.34191170589894465,-0.24920296606607026,-0.37688683087129626,0.07082292637420333,0
